step,datetime,portfolio_value,benchmark_value,cash,reward,portfolio_return,drawdown,total_fees,rolling_volatility,risk_adjusted_return,cost_penalty,risk_halted,price_btc_usdt,holding_btc_usdt,position_value_btc_usdt,action_btc_usdt,price_eth_usdt,holding_eth_usdt,position_value_eth_usdt,action_eth_usdt,label,agent_return,benchmark_return,agent_cumulative_return,benchmark_cumulative_return,agent_drawdown,benchmark_drawdown,gross_exposure,exposure_btc_usdt,exposure_eth_usdt
445,2026-04-21 13:05:00+00:00,9998.5439453125,10202.46875,9539.917126740507,0.0002450901316147665,3.262300165801034e-05,0.0005628509582181267,0.002306800127029419,0.0015135089633986354,0.021551210588028284,2.3072113243601767e-07,False,76045.359375,0.0,0.0,0.31903716921806335,2306.800048828125,0.19881506264209747,458.6265962105572,-1.0,forward_2026_0420_0428,3.262300165807197e-05,0.0003537082973226191,-0.00014560546874997637,0.020246874999999998,-0.0005627533976541033,-0.010577407078217083,0.045869338447581634,0.0,0.045869338447581634
446,2026-04-21 13:10:00+00:00,9998.498046875,10200.89453125,9542.221400465301,-3.8047846445870104e-05,-4.590512153673938e-06,0.0005674388865976362,0.0023065803050994873,0.0015105565544217825,-0.00303894482387365,2.3069162047148417e-07,False,76029.203125,0.0,0.0,0.2322092205286026,2306.580078125,0.19781506061553955,456.2762779688928,-1.0,forward_2026_0420_0428,-4.590512153623827e-06,-0.00015429782620013377,-0.00015019531250004547,0.02008945312499999,-0.0005673413264815075,-0.01073007283349825,0.045634481882156346,0.0,0.045634481882156346
447,2026-04-21 13:15:00+00:00,9998.4951171875,10203.46875,9544.525674190096,-5.308706387521537e-06,-2.9301275914292596e-07,0.0005677317330899453,0.0023065803050994873,0.001505453372374177,-0.00019463422834598514,2.3069267946903305e-07,False,76067.359375,0.0,0.0,0.8331215381622314,2306.580078125,0.19681505858898163,453.9696932163497,-1.0,forward_2026_0420_0428,-2.9301275916715497e-07,0.0002523522561785896,-0.00015048828124997193,0.020346874999999986,-0.0005676341730024292,-0.010480428335408187,0.04540380206176946,0.0,0.04540380206176946
448,2026-04-21 13:20:00+00:00,9998.4716796875,10200.908203125,9546.829837875655,-2.0997692566294968e-05,-2.344102759995425e-06,0.0005700745050284183,0.0023064701557159424,0.0015052788658067584,-0.0015572535550688721,2.3068173046872826e-07,False,76032.9921875,0.0,0.0,0.6481825709342957,2306.469970703125,0.1958150565624237,451.64154777276417,-1.0,forward_2026_0420_0428,-2.3441027600101805e-06,-0.00025094866635422264,-0.00015283203125004974,0.02009082031250009,-0.0005699769451695813,-0.010728746952248902,0.045171058361879575,0.0,0.045171058361879575
449,2026-04-21 13:25:00+00:00,9998.8134765625,10204.2421875,9549.13575980716,0.00025835582144670475,3.4184912049546635e-05,0.0005359090809256878,0.00230823016166687,0.001505145221017301,0.022708131310049593,2.308582987094097e-07,False,76025.0390625,0.0,0.0,0.09286907315254211,2308.22998046875,0.19481505453586578,449.67794952633994,-1.0,forward_2026_0420_0428,3.418491204953966e-05,0.00032683211226025577,-0.0001186523437499698,0.02042421874999989,-0.0005358115177317435,-0.010405421339016896,0.044973131120047166,0.0,0.044973131120047166
450,2026-04-21 13:30:00+00:00,9998.4443359375,10191.65234375,9551.01910785692,-0.0002851323527058699,-3.691844295978478e-05,0.0005728077389566367,0.0018852332830429077,0.001505581894889474,-0.024516132535160842,1.8854569969346338e-07,False,75900.0,0.0,0.0,-0.06913075596094131,2306.340087890625,0.19399763643741608,447.4245258716437,-0.817413330078125,forward_2026_0420_0428,-3.6918442959832376e-05,-0.0012337852746597822,-0.0001555664062500295,0.01916523437499995,-0.000572710179364555,-0.011626368558052103,0.04474941409269657,0.0,0.04474941409269657
451,2026-04-21 13:35:00+00:00,9998.234375,10182.97265625,9548.711532391719,-0.00016360459010036807,-2.0999360545053543e-05,0.0005937950709054569,0.0023052701950073244,0.0015062512829899788,-0.01394056913134467,2.3056288734053063e-07,False,75806.203125,0.0,0.0,-0.18656174838542938,2305.27001953125,0.194997638463974,449.52220983039297,1.0,forward_2026_0420_0428,-2.0999360545004286e-05,-0.0008516467406114447,-0.00017656249999997708,0.018297265625000003,-0.0005936975133621347,-0.012468113739775966,0.044960159261158844,0.0,0.044960159261158844
452,2026-04-21 13:40:00+00:00,9999.802734375,10225.37109375,9546.395888888053,0.0011794735608835216,0.0001568636337353314,0.00043702458202264194,0.0023133301734924315,0.001524962717667222,0.10250264239276013,2.3137386929804108e-07,False,76172.0,0.0,0.0,-0.05312763899564743,2313.330078125,0.19599764049053192,453.4072369882779,1.0,forward_2026_0420_0428,0.00015686363373523804,0.004163660154186566,-1.972656250004423e-05,0.022537109374999975,-0.0004369270091760802,-0.008356366573965435,0.04534161813309174,0.0,0.04534161813309174
453,2026-04-21 13:45:00+00:00,9999.1435546875,10198.0341796875,9545.118144978098,-0.0004982924449229339,-6.591926911058206e-05,0.0005029150427921937,0.0012764674425125122,0.001533021335490048,-0.04297309513360584,1.276492623324027e-07,False,75876.2734375,0.0,0.0,0.13220737874507904,2309.969970703125,0.19655023515224457,454.0251409363227,0.5525904297828674,forward_2026_0420_0428,-6.591926911059254e-05,-0.0026734398010463956,-8.564453125003979e-05,0.01980341796875007,-0.0005028174763774818,-0.01100746613202086,0.04540640290372471,0.0,0.04540640290372471
454,2026-04-21 13:50:00+00:00,9999.755859375,10205.13671875,9544.135801213257,0.000458098592154676,6.12357132539574e-05,0.00044171012589958784,0.0009813624024391174,0.0015332625480368733,0.03991695741760126,9.814464579609563e-08,False,75879.84375,0.0,0.0,-1.0,2313.090087890625,0.1969745010137558,455.6197658621204,0.4242646396160126,forward_2026_0420_0428,6.123571325389321e-05,0.0006964615863562784,-2.4414062499977796e-05,0.020513671875000083,-0.0004416125535103843,-0.010318670822988651,0.04556308896631376,0.0,0.04556308896631376
455,2026-04-21 13:55:00+00:00,9999.69921875,10208.2294921875,9542.972707289688,-4.5244117057983765e-05,-5.664200786152006e-06,0.00044737182475089747,0.0011619319915771485,0.0015215289313346148,-0.003722686111210227,1.1619603597499939e-07,False,75934.8203125,0.0,0.0,-0.4549771845340729,2312.81005859375,0.19747689366340637,456.72654600457463,0.5023897290229797,forward_2026_0420_0428,-5.6642007861817945e-06,0.00030306046089689787,-3.007812499999929e-05,0.020822949218749942,-0.00044727425291435363,-0.01001873754322724,0.04567402838959262,0.0,0.04567402838959262
456,2026-04-21 14:00:00+00:00,9998.3779296875,10182.009765625,9542.972707289688,-0.0010001731881592645,-0.00013213288055929806,0.0005794455927823102,0.0,0.0015234770253300667,-0.08651430796360549,0.0,False,75764.21875,0.0,0.0,-1.0,2306.1201171875,0.19747689366340637,455.4054371568782,0.023206250742077827,forward_2026_0420_0428,-0.00013213288055924366,-0.0025684891373735086,-0.0001622070312500279,0.01820097656249997,-0.0005793480338381896,-0.012561493662050838,0.0455479319105026,0.0,0.0455479319105026
